"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","DASF","FMTM","MDPR","MDSF","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WDFG","WESD","WESF","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV03"
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2003-03-09",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2003-03-10",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2003-03-11",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2003-03-12",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2003-03-13",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2003-03-14",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2003-03-15",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2003-03-16",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2003-03-17",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2003-03-18",,,,,,,,"2.64",,"21.8",,,,,,,,,,,"2.6",,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2003-03-19",,,,,,,,"4.93",,"37.0","0.0",,,,,,,,,,"4.9",,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2003-03-20",,,,,,,,"0.83",,"6.0","0.0",,,,,,,,,,"0.8",,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2003-03-21",,,,,,,,"0.16",,"2.0","0.0",,,,,,,,,,"0.2",,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2003-03-22",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2003-03-23",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2003-03-24",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2003-03-25",,,,,,,,"0.01",,"0.1","0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2003-03-26",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2003-03-27",,,,,,,,"0.03",,"0.3","0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2003-03-28",,,,,,,,"0.84",,"15.3","0.0",,,,,,,,,,"0.8",,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2003-03-29",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2003-03-30",,,,,,,,"0.02",,"0.3","0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2003-03-31",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0124","MORRISON 8.7 SSW, CO US","39.5289","-105.2244","2475.0","2003-04-01",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COPK0021","BAILEY 3.0 N, CO US","39.4135","-105.4721","2436.0","2003-02-28",,,,,,,,"0.05",,"1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COPK0021","BAILEY 3.0 N, CO US","39.4135","-105.4721","2436.0","2003-03-01",,,,,,,,"0.08",,"1.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COPK0021","BAILEY 3.0 N, CO US","39.4135","-105.4721","2436.0","2003-03-19",,"    2",,,"1.98",,,,,,"49.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COPK0021","BAILEY 3.0 N, CO US","39.4135","-105.4721","2436.0","2003-03-21",,,,,,,,"0.27",,"4.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-02-28",,,,,,,,"0.02",,"1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-01",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-02",,,,,,,,"0.19",,"2.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-03",,,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-04",,,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-05",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-06",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-07",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-08",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-09",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-10",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-11",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-12",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-13",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-14",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-15",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-16",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-17",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-18",,,,,,,,"1.42",,"13.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-19",,,,,,,,"1.95",,"23.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-20",,,,,,,,"0.24",,"2.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-21",,,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-22",,,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-23",,,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-24",,,,,,,,"0.09",,"1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-25",,,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-26",,,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-27",,,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-28",,,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-29",,,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-30",,,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-03-31",,,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057510","SEDALIA 4 SSE, CO US","39.38559","-104.94537","1830.9","2003-04-01",,,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-02-28",,,,,,,,,,,,"21","29","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-01",,,,,,,,,,,,"19","32","8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-02",,,,,,,,,,,,"22","33","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-03",,,,,,,,,,,,"33","48","19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-04",,,,,,,,,,,,"15","21","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-05",,,,,,,,,,,,"23","32","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-06",,,,,,,,,,,,"35","44","28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-07",,,,,,,,,,,,"40","52","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-08",,,,,,,,,,,,"40","50","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-09",,,,,,,,,,,,"41","50","27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-10",,,,,,,,,,,,"42","53","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-11",,,,,,,,,,,,"41","55","29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-12",,,,,,,,,,,,"42","55","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-13",,,,,,,,,,,,"45","67","27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-14",,,,,,,,,,,,"49","63","33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-15",,,,,,,,,,,,"46","62","34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-16",,,,,,,,,,,,"40","51","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-17",,,,,,,,,,,,"34","39","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-18",,,,,,,,,,,,"28","30","27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-19",,,,,,,,,,,,"29","34","24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-20",,,,,,,,,,,,"30","51","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-21",,,,,,,,,,,,"33","41","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-22",,,,,,,,,,,,"38","51","29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-23",,,,,,,,,,,,"42","61","29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-24",,,,,,,,,,,,"32","41","28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-25",,,,,,,,,,,,"35","48","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-26",,,,,,,,,,,,"43","51","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-27",,,,,,,,,,,,"22","33","12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-28",,,,,,,,,,,,"18","30","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-29",,,,,,,,,,,,"20","32","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-30",,,,,,,,,,,,"43","47","34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-03-31",,,,,,,,,,,,"44","56","33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CCOC","CORRAL CREEK COLORADO, CO US","39.64","-105.4647","2502.4","2003-04-01",,,,,,,,,,,,"49","68","34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-02-28",,,,,,,,"0.02",,"1.1","1.0",,"35","24","28",,,,,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-01",,,,,,,,"0.00",,"0.0","1.0",,"34","20","24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-02",,,,,,,,"0.12",,"1.5","2.0",,"40","18","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-03",,,,,,,,"0.00",,"0.0","0.0",,"50","16","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-04",,,,,,,,"0.00",,"0.0","0.0",,"57","18","21",,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-05",,,,,,,,"0.06",,"1.1","1.0",,"23","15","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-06",,,,,,,,"0.00",,"0.0","0.0",,"46","16","42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-07",,,,,,,,"0.00",,"0.0","0.0",,"60","35","40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-08",,,,,,,,"0.00",,"0.0","0.0",,"56","40","52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-09",,,,,,,,"0.00",,"0.0","0.0",,"63","38","38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-10",,,,,,,,"0.00",,"0.0","0.0",,"67","34","42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-11",,,,,,,,"0.00",,"0.0","0.0",,"68","39","45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-12",,,,,,,,"0.00",,"0.0","0.0",,"70","41","45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-13",,,,,,,,"0.00",,"0.0","0.0",,"70","37","42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-14",,,,,,,,"0.00",,"0.0","0.0",,"79","38","45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-15",,,,,,,,"0.00",,"0.0","0.0",,"74","49","55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-16",,,,,,,,"0.00",,"0.0","0.0",,"72","42","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-17",,,,,,,,"0.00",,"0.0","0.0",,"69","41","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-18",,,,,,,,"1.21",,"5.8","6.0",,"50","31","33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-19",,,,,,,,"1.36",,"19.2","25.0",,"34","31","33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-20",,,,,,,,"0.21",,"0.7","24.0",,"39","27","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-21",,,,,,,,"0.11",,"0.3","18.0",,"55","29","35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-22",,,,,,,,"0.00",,"0.0","11.0",,"46","28","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-23",,,,,,,,"0.00",,"0.0","7.0",,"55","37","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-24",,,,,,,,"0.00",,"0.0","5.0",,"74","28","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-25",,,,,,,,"0.08",,"0.0","5.0",,"39","30","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-26",,,,,,,,"0.00",,"0.0","2.0",,"57","35","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-27",,,,,,,,"0.00",,"0.0","0.0",,"67","34","38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-28",,,,,,,,"0.09",,"0.7","1.0",,"43","23","29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-29",,,,,,,,"0.00",,"0.0","0.0",,"38","19","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-30",,,,,,,,"0.00",,"0.0","0.0",,"38","28","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-03-31",,,,,,,,"0.00",,"0.0","0.0",,"61","20","48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","39.7294","-105.0083","1593.5","2003-04-01",,,,,,,,"0.00",,"0.0","0.0",,"74","41","54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","2003-02-28",,,,,,,,"0.03",,"0.3","4.0",,"33","24","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","2003-03-01",,,,,,,,"0.12",,"2.5","6.0",,"39","18","27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","2003-03-02",,,,,,,,"0.12",,"2.8","4.0",,"48","14","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
